FOREST_ID,NEPA_DOC_NBR,PROJECT NAME,LMU (ACTUAL),LMU – REGION,LMU – FOREST,LMU – DISTRICT,PROJECT STATUS,PROJECT CREATED,CREATED FY,DECISION ID,DECISION NAME,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,SIGNER LAST NAME,SIGNER FIRST NAME,SIGNER TITLE,DECISION TYPE,DECISION APPEAL RULE,PROJECT NOTICE AND COMMENT REGULATION,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,FC Facility management – purpose,FR Research – purpose,HF Fuels management – purpose,HR Heritage resource management – purpose,LM Land ownership management – purpose,LW Land acquisition – purpose,MG Minerals and geology – purpose,PN Land management planning – purpose,RD Road management – purpose,RG Grazing management – purpose,"RO Regulations, directives, orders – purpose",RU Special area management – purpose,RW Recreation management – purpose,SU Special use management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,"WF Wildlife, fish, rare plants – purpose",WM Water management – purpose,"FACTS Activity (0,1)",UNIQUE PROJECT?,ELAPSED DAYS,UNIQUE DECISION?,ongoing,DISTRICT_ID,REGION_ID,DECISION_LEVEL,RegionName,forest,calendarYearSigned,calendarYearInitiated,numact,H,projarea,footprint,E,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,FIRE_AVE_AREA,RANGE_AVE_AREA,REC_AVE_AREA,TIMBER_AVE_AREA,SAW_AVE_AREA,WILDLIFE_AVE_AREA,RESTORE_AVE_AREA,MISC_AVE_AREA,ENGI_AVE_AREA,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,TOTAL_PROJECT_PLAN_FY,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT
102.0,30894,Trapper Creek Vegetation Management,Wise River Ranger District (11010202),R1,BDNF,Wise River Ranger District (11010202),Complete,12/14/2009,2010.0,41975.0,Trapper Creek Vegetation Management Project,2010-02-26,2010.0,2014-12-01,2015.0,Glossa,Melany,Forest Supervisor,DN,None,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1739.0,,,10202.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2014.0,2010.0,6.0,1.49445822888947,13984229.7288607,8277870.38339081,0.0908295259712849,2012-03-05,1.0,2012-08-15,2019-10-28,2630.0,0.8461538461538461,2012-08-15,2019-10-28,2012.0,2020.0,2012.0,2020.0,2012.0,2020.0,8.0,0.0,3632.3,3074.3,52.0,25.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Tree Release and Weed,Tree Release and Weed,62.24,61.16666666666666,,81.3952380952381,,,,,,3.0,0.9674471103263268,0.8806083095058042,25.0,3.0198364857964077,0.9381649526415194,3531.0,10.0,1792.0,-838.0,-838.0
102.0,53959,Little Hogback - Meyers Salvage Project,Pintler Ranger District (11010208),R1,BDNF,Pintler Ranger District (11010208),Complete,05/09/2018,2018.0,52171.0,Meyers Salvage Project Decision Notice,2018-05-07,2018.0,2019-08-16,2019.0,Ford,Cheri,Forest Supervisor,DN,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,466.0,,,10208.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2019.0,2018.0,7.0,1.94591014905531,26156157.9688653,3736593.99555218,0.113931865799873,2019-08-16,1.0,2020-07-31,2021-11-01,458.0,0.5142857142857142,2019-09-18,2021-11-01,2019.0,2022.0,2018.0,2023.0,2020.0,2022.0,5.0,0.0,3887.5,3666.8,210.0,150.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,3.0,0.4606060606060606,1.0833333333333333,Scarify and Seed Landings,Burning of Piled Material,19.336,,,30.806666666666665,2.0966666666666667,,,,,3.0,0.796311640173813,0.7248340915057598,30.0,3.401197381662154,0.9999999999999996,1274.0,5.0,808.0,350.0,33.0
102.0,34987,Crockett Lake Whitebark Pine Demonstration,Madison Ranger District (11010206),R1,BDNF,Madison Ranger District (11010206),In Progress,01/27/2011,2011.0,41187.0,Crockett Lake Whitebark Pine Demonstration Project,2014-04-23,2014.0,2014-08-05,2014.0,Olson,Dale,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,104.0,,,10206.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2014.0,2014.0,2.0,0.693147180559945,264131.910263169,132065.955131584,0.0555219367726225,2014-08-05,1.0,2015-11-01,2015-11-01,0.0,1.0,2015-11-01,2015-11-01,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,0.0,1.5,60.0,63.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rearrangement of Fuels,"Piling of Fuels, Hand or Machine ",30.0,,,,,,,,,1.0,-0.0,,1.0,-0.0,,557.0,2.0,453.0,453.0,453.0
102.0,27499,Forest-Wide Developed Site Hazard Tree Removal,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,12/31/2008,2009.0,23967.0,Forest-Wide Developed Site Hazard Tree Removal,2009-03-07,2009.0,2009-04-15,2009.0,Stewart,Earl,Forest Supervisor,DM,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,39.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2009.0,2009.0,24.0,2.80265905742368,16150490.1658748,2457298.37615516,0.168860710955473,2009-04-15,1.0,2009-10-12,2020-11-01,4038.0,0.5974842767295597,2009-09-15,2020-11-01,2009.0,2021.0,2004.0,2021.0,2010.0,2021.0,17.0,0.2502564102564102,3666.0,2023.3,318.0,150.0,13.0,3.0,135.0,17.0,0.0,0.0,0.0,0.0,5.0,0.2717948717948718,0.3684210526315789,Slashing - Pre-Site Preparation,"Salvage Cut (intermediate treatment, not regeneration)",12.896666666666668,2.0,47.0,11.4,1.5,,,,,5.0,1.0494344187374525,0.6520502658908394,31.0,3.23609432987722,0.942372273737812,4257.0,12.0,4218.0,180.0,153.0
102.0,29555,Gravelly/Tobacco Root Aspen Release,Madison Ranger District (11010206),R1,BDNF,Madison Ranger District (11010206),Complete,06/30/2009,2009.0,25889.0,2009 Gravelly/Tobbacco Root Aspen Release,2009-02-05,2009.0,2009-07-22,2009.0,Heald,Sue,District Ranger,DM,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,167.0,,,10206.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2009.0,2009.0,7.0,1.57038772898254,881045.731801979,318240.340317488,0.114720084571506,2009-07-22,1.0,2009-07-31,2018-06-03,3229.0,1.0,2009-07-31,2018-06-03,2009.0,2018.0,2009.0,2018.0,2009.0,2018.0,9.0,-2.0303030303030303,835.0,768.0,33.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.3333333333333333,Wildlife Habitat Intermediate cut,Wildlife Habitat Intermediate cut,24.53333333333333,,,,,33.0,,,,2.0,0.3046360973492381,0.4394969869215133,7.0,1.4501863143857088,0.7452483430901139,3405.0,9.0,3238.0,9.0,9.0
102.0,38916,Greater Sage-grouse Management Direction - Beaverhead-Deerlodge National Forest,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,03/30/2012,2012.0,44505.0,Greater Sage-grouse Management Direction - Beaverhead-Deerlodge National Forest,2011-12-09,2012.0,2015-09-16,2015.0,Marten,Leanne,Regional Forester,ROD,,219 (1982),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1377.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2015.0,2011.0,1.0,0.0,133377.443741105,133377.443741105,0.0,2015-09-16,1.0,2018-06-27,2018-06-27,0.0,1.0,2018-06-27,2018-06-27,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,0.0,-1.0,33.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,,33.0,,,,,,,,1.0,-0.0,,1.0,-0.0,,2392.0,6.0,1015.0,1015.0,1015.0
102.0,55692,Monument Fire Whitebark Pine Planting,Madison Ranger District (11010206),R1,BDNF,Madison Ranger District (11010206),Complete,03/21/2019,2019.0,52155.0,Monument Fire Whitebark Pine Planting,2019-04-15,2019.0,2019-06-21,2019.0,Olson,Dale,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,67.0,,,10206.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2019.0,2019.0,1.0,0.0,1495934.32795464,1495934.32795464,0.0,2019-06-21,1.0,2020-06-30,2020-06-30,0.0,1.0,2020-06-30,2020-06-30,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,0.0,0.0,135.0,135.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Plant Trees,Plant Trees,,,,67.5,,,,,,1.0,-0.0,,0.0,0.0,-0.0,442.0,1.0,375.0,375.0,375.0
102.0,48122,BDNF Aspen Project,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,01/11/2016,2016.0,45830.0,BDNF Aspen Project,2016-01-12,2016.0,2016-08-04,2016.0,Glossa,Melany,Forest Supervisor,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,205.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2016.0,2016.0,16.0,2.17274165345079,111991196.539488,21420713.0922384,0.11723048251888,2016-08-04,1.0,2017-10-10,2022-06-28,1722.0,0.3594771241830065,2017-10-10,2022-06-28,2018.0,2022.0,2018.0,2037.0,2018.0,2022.0,19.0,0.0,37816.2,12599.399999999998,306.0,197.0,7.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,3.0,0.081081081081081,0.0818181818181818,Landing Treated - Area Mitigated ,Wildfire - Natural Ignition,79.82588832487309,81.28571428571429,,210.9950980392157,,,,,,3.0,0.7361349955479148,0.6700589490404844,50.0,3.6124971178889527,0.9234345280885148,2359.0,21.0,2154.0,432.0,432.0
102.0,35244,Roadside Hazard Tree Removal #5,Wise River Ranger District (11010202),R1,BDNF,Wise River Ranger District (11010202),Complete,03/14/2011,2011.0,32436.0,Roadside Hazard Tree Removal #5,2011-06-06,2011.0,2011-08-11,2011.0,Myers,Dave,Forest Supervisor,DM,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.0,,,10202.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2011.0,2011.0,13.0,2.44687095458835,28618398.3073923,2951133.29715628,0.142512149546549,2011-08-11,1.0,2011-09-01,2019-12-09,3021.0,0.8290909090909091,2011-09-01,2019-12-09,2011.0,2020.0,2011.0,2019.0,2011.0,2020.0,8.0,0.312719298245614,6688.9,5448.799999999999,275.0,108.0,0.0,10.0,136.0,21.0,0.0,0.0,0.0,0.0,4.0,0.4956140350877193,1.1798245614035088,Burning of Piled Material,Burning of Piled Material,22.03518518518519,,16.09,27.898529411764702,16.857142857142858,,,,,4.0,1.0322181554423853,0.7445880069861412,18.0,2.6938510999638248,0.9320085184905824,3108.0,8.0,3042.0,21.0,21.0
102.0,58573,Morel to Butte Pipeline,Butte Ranger District (11010204),R1,BDNF,Butte Ranger District (11010204),Complete,07/28/2020,2020.0,55732.0,Morel to Butte Pipeline,2020-07-29,2020.0,2020-11-20,2021.0,Lahey,Timothy,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,114.0,,,10204.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2020.0,2020.0,1.0,0.0,40940.5238171034,40940.5238171034,0.0,2020-11-20,1.0,,,,0.0,2021-04-22,2021-04-22,2021.0,2021.0,2021.0,2021.0,,,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,Right of Way Maintenance,Right of Way Maintenance,,,,,,,,,10.0,1.0,-0.0,,1.0,-0.0,,,1.0,,,153.0
102.0,29230,Finley Basin Plan of Operations,Pintler Ranger District (11010208),R1,BDNF,Pintler Ranger District (11010208),Complete,06/24/2009,2009.0,28676.0,Finley Basin Exploration Project - Finley Mining Inc. Plan of Operations,2009-04-27,2009.0,2010-06-02,2010.0,Bucha Gentry,Charlene,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,401.0,,,10208.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2010.0,2009.0,1.0,0.0,113907.378520554,113907.378520554,0.0,2010-06-02,1.0,2014-08-14,2014-08-14,0.0,1.0,2014-08-14,2014-08-14,2014.0,2014.0,2014.0,2014.0,2014.0,2014.0,0.0,-0.1000000000000014,28.1,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Invasives - Pesticide Application,Invasives - Pesticide Application,,28.1,,,,,,,,1.0,-0.0,,1.0,-0.0,,1935.0,5.0,1534.0,1534.0,1534.0
102.0,30920,Roadside Hazard Tree Removal #4,Pintler Ranger District (11010208),R1,BDNF,Pintler Ranger District (11010208),Complete,12/14/2009,2010.0,28705.0,Roadside Hazard Tree Removal #4,2010-04-13,2010.0,2010-07-01,2010.0,Myers,Dave,Forest Supervisor,DM,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,79.0,,,10208.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2010.0,2010.0,14.0,2.4779290537194,34047095.9192322,3394432.1532913,0.142875660371303,2010-07-01,1.0,2010-07-16,2021-11-01,4126.0,0.6216931216931217,2010-07-16,2021-11-01,2010.0,2022.0,2010.0,2022.0,2010.0,2022.0,12.0,-0.5565957446808512,6371.2,4201.1,378.0,156.0,35.0,4.0,168.0,15.0,0.0,0.0,0.0,0.0,5.0,0.7787234042553192,1.2340425531914894,"Piling of Fuels, Hand or Machine ",Stand Silviculture Prescription,15.77692307692308,8.90857142857143,4.5,20.370238095238097,10.533333333333331,,,,,5.0,1.12217832714388,0.6972485974601574,24.0,2.95880475563075,0.9310115289352444,4220.0,12.0,4141.0,15.0,15.0
102.0,46720,Roadside Hazard Tree Removal #8,Dillon Ranger District (11010201),R1,BDNF,Dillon Ranger District (11010201),Complete,03/31/2015,2015.0,43831.0,Roadside Hazard Tree Removal #8,2015-03-31,2015.0,2015-09-03,2015.0,Glossa,Melany,Forest Supervisor,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156.0,,,10201.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2015.0,2015.0,10.0,2.2421067016544,11260154.4855862,1426809.49889412,0.138088129377533,2015-09-03,1.0,2015-09-16,2020-12-01,1903.0,0.9047619047619048,2015-09-16,2020-12-01,2015.0,2021.0,2015.0,2021.0,2015.0,2021.0,6.0,0.0,2215.0,1984.0,42.0,24.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2105263157894736,Burning of Piled Material,Rearrangement of Fuels,55.458333333333336,,,63.30769230769231,12.2,,,,,3.0,0.93612621024715,0.8520987976404779,5.0,1.5983686278197438,0.9931222667685172,2072.0,6.0,1916.0,13.0,13.0
102.0,43916,Roadside Hazard Tree Removal # 7,Dillon Ranger District (11010201),R1,BDNF,Dillon Ranger District (11010201),Complete,03/13/2014,2014.0,41083.0,Roadside Hazard Tree Removal #7,2014-03-20,2014.0,2014-07-21,2014.0,Glossa,Melany,Forest Supervisor,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,123.0,,,10201.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2014.0,2014.0,10.0,2.30130079485323,2900212.2776635,319782.50448152,0.154654250705328,2014-07-21,1.0,2015-08-17,2016-12-15,486.0,0.75,2014-12-18,2016-12-15,2015.0,2017.0,2015.0,2017.0,2015.0,2017.0,2.0,0.0,466.0,336.0,24.0,12.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5555555555555556,"Salvage Cut (intermediate treatment, not regeneration)",Other Stand Tending,18.666666666666668,,,21.666666666666668,15.666666666666666,,,,,3.0,0.9743147528693494,0.8868595071429147,2.0,0.6365141682948128,0.9182958340544894,1001.0,3.0,878.0,392.0,150.0
102.0,49404,Pintler Face,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,07/12/2016,2016.0,55834.0,Pintler Face,2016-04-15,2016.0,2021-09-09,2021.0,Ryan,Molly,District Ranger,DN,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1973.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2021.0,2016.0,6.0,1.43422524592586,24673862.3906047,3869731.63323455,0.0842608399135133,2021-09-09,1.0,,,,0.0,,,,,2021.0,2028.0,,,7.0,,4801.0,0.0,97.0,13.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Stocking Survey,Stand Clearcut (w/ leave trees) (EA/RH/FH),47.92307692307692,,,49.73809523809524,,,,,,2.0,0.393958888298864,0.5683625344629002,25.0,3.1633309508908987,0.9827440146810956,,12.0,,,
102.0,47023,Boulder Lowlands Vegetation,Butte Ranger District (11010204),R1,BDNF,Butte Ranger District (11010204),Complete,05/27/2015,2015.0,44302.0,Boulder Lowlands Vegetation,2015-05-12,2015.0,2015-11-13,2016.0,Glossa,Melany,Forest Supervisor,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,185.0,,,10204.0,1.0,Ranger District/Mgt Unit,Northern,Beaverhead-Deerlodge,2015.0,2015.0,13.0,2.50732337887753,53735490.8968381,5345436.53703598,0.140864154095841,2015-11-13,1.0,2016-05-01,2021-03-12,1776.0,0.8087431693989071,2016-05-01,2021-03-12,2016.0,2021.0,2015.0,2024.0,2016.0,2021.0,9.0,-0.1486486486486486,10186.2,7935.0,366.0,172.0,0.0,0.0,163.0,31.0,0.0,0.0,0.0,0.0,3.0,0.027027027027027,0.6013513513513513,Stocking Survey,Burning of Piled Material,21.770930232558143,,,39.19386503067484,1.7096774193548387,,,,,3.0,0.9242072785312686,0.841249718453196,32.0,3.392741090139388,0.978938149152862,2131.0,9.0,1946.0,170.0,170.0
102.0,33238,Flint Foothills Vegetation Management Project,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,06/30/2010,2010.0,45831.0,Flint Foothills Vegetation Management Project,2011-06-02,2011.0,2016-08-04,2016.0,Glossa,Melany,Forest Supervisor,ROD,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1890.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2016.0,2011.0,32.0,3.02844954545212,137841138.354074,14059116.7453986,0.161589594289739,2016-08-04,1.0,2016-11-18,2021-12-15,1853.0,0.5921938088829072,2016-09-26,2021-12-15,2016.0,2022.0,2010.0,2060.0,2017.0,2022.0,50.0,-0.0033632286995515,22155.0,9520.4,743.0,317.0,6.0,0.0,269.0,61.0,0.0,0.0,90.0,0.0,5.0,0.0650224215246636,1.731818181818182,Seed-tree Seed Cut (with and without leave trees) (EA/RH/NFH),Stocking Survey,26.288958990536266,88.5,,38.36654275092936,2.59344262295082,,,31.24,,5.0,1.231091796680536,0.7649203409273757,64.0,4.09329589768635,0.9842296154138724,3849.0,49.0,1959.0,106.0,53.0
102.0,30511,2010 Gravelly Range Aspen Release,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,09/30/2009,2009.0,28878.0,2010 Aspen Release,2010-01-21,2010.0,2010-07-01,2010.0,Heald,Sue,Deputy District Ranger,DM,215,215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,161.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2010.0,2010.0,4.0,1.20821170240524,8274804.94067649,2091482.45287279,0.0758511201380828,2010-07-01,1.0,2012-08-24,2018-06-03,2109.0,0.918918918918919,2012-08-23,2018-06-03,2012.0,2018.0,2012.0,2018.0,2012.0,2018.0,6.0,-0.4264705882352941,2452.0,2257.0,74.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0588235294117647,0.0588235294117647,Rearrangement of Fuels,Range Control Vegetation,28.10958904109589,400.0,,,,,,,,2.0,0.071584833692919,0.1032750845716354,22.0,3.029226668800636,0.9800016384470814,3055.0,8.0,2894.0,785.0,784.0
102.0,32751,Fleecer Mountains Project - Supplemental EA,Beaverhead-Deerlodge National Forest All Units (11010200),R1,BDNF,Beaverhead-Deerlodge National Forest All Units (11010200),Complete,06/14/2010,2010.0,48955.0,Fleecer Mountains Project - Supplemental EA 2018,2009-11-27,2010.0,2018-02-01,2018.0,Glossa,Melany,Forest Supervisor,DN,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,2988.0,,,10200.0,1.0,National Forest/Grassland,Northern,Beaverhead-Deerlodge,2018.0,2009.0,17.0,2.56977770245218,34847607.8595532,3740314.75852277,0.147973306921848,2011-09-30,1.0,,,,0.0,,,,,2012.0,2040.0,,,28.0,,6764.3,0.0,257.0,116.0,0.0,0.0,135.0,6.0,0.0,0.0,0.0,0.0,3.0,,,Burning of Piled Material,Post Treatment Vegetation Monitoring,21.17586206896552,,,31.784444444444443,2.833333333333333,,,,,3.0,0.7849550184637233,0.7144968489432743,27.0,3.122737389817173,0.9474793555552976,,30.0,,,
103.0,46204,Nez Daly Railroad Riparian Restoration Project,Bitterroot National Forest All Units (11010300),R1,BNF,Bitterroot National Forest All Units (11010300),Complete,01/27/2015,2015.0,43178.0,Nez Daly Railroad Riparian Restoration Project Decision Memo,2015-04-13,2015.0,2015-06-10,2015.0,Domsalla,Ryan,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,58.0,,,10300.0,1.0,National Forest/Grassland,Northern,Bitterroot,2015.0,2015.0,2.0,0.529570866682075,9093.53984824128,7073.7353192623,0.058096796796771,2015-06-10,1.0,2016-04-12,2016-06-22,71.0,1.0,2016-04-12,2016-06-22,2016.0,2016.0,2015.0,2015.0,2016.0,2016.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,"Seeding grasses, forbs and/or shrubs","Seeding grasses, forbs and/or shrubs",,,,,,,0.75,,,1.0,-0.0,,0.0,0.0,-0.0,436.0,0.0,378.0,307.0,307.0
103.0,32881,Tepee Face Ecoburn,Sula Ranger District (11010303),R1,BNF,Sula Ranger District (11010303),Complete,06/21/2010,2010.0,34083.0,Tepee Face Ecoburn,2011-02-23,2011.0,2012-01-09,2012.0,Wooding,Ruth,District Ranger,DM,215,215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,320.0,,,10303.0,1.0,Ranger District/Mgt Unit,Northern,Bitterroot,2012.0,2011.0,6.0,1.44428363878769,11308172.1365486,4299989.51440522,0.0889280473981741,2012-01-09,1.0,2012-07-26,2021-04-29,3199.0,0.5714285714285714,2012-05-24,2021-04-29,2012.0,2021.0,2011.0,2021.0,2012.0,2021.0,10.0,0.0,2759.5,2614.5,42.0,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9696969696969696,1.4583333333333333,Precommercial Thin,Underburn - Low Intensity (Majority of Unit),84.68333333333334,,,18.25,,,,,,2.0,0.5982695885852573,0.8631205685666311,5.0,1.0115415746669825,0.6285061181000363,3718.0,10.0,3398.0,199.0,136.0
