,NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT,PROJ_COMP,NEPA_COMP,PROJ_INIT,PROJ_AWARDED,ASSESSMENT_TIME,IMPLEMENTATION_TIME,NEPA_TO_FIRST_ACT_MAX,NEPA_TO_CONTRACT_MAX,TOTAL_PROJECT_DAYS_MAX,PROJECT_CREATED,NEPA_COMP2
2201,45212,Collaborative Ash Diversification Project,R9,9.0,90301.0,Blackduck Ranger District (11090301),09/08/2014,2015-01-09,2015.0,2015-10-05,2016.0,DN,0.0,0.0,0.0,269.0,0.0,0.0,1.0,2015-10-05,9.0,,,,0.0,2017-09-14,2017-09-14,2017.0,2017.0,2017.0,2028.0,,,11.0,0.0,138.0,23.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Stocking Survey,Certification-Seeded,1.0,-0.0,,1.0,-0.0,,0.0,0.0,0.0,710.0,False,True,False,True,269,2468,2468,710,2737,2014-09-08,True
2202,45214,Johnson Bar Fire Salvage,R1,1.0,11755.0,Moose Creek Ranger District (11011706),09/08/2014,2014-10-16,2015.0,2016-02-17,2016.0,ROD,0.0,0.0,1.0,489.0,0.0,1.0,0.0,2016-02-17,1.0,2016-08-07,2022-05-12,2104.0,0.5879218472468917,2016-03-31,2022-05-10,2016.0,2022.0,2016.0,2040.0,2016.0,2022.0,24.0,0.0036253776435045,5246.2,2636.1,563.0,116.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1027190332326284,0.6163141993957704,Stocking Survey,Plant Trees,2.0,0.5086612374459007,0.7338430447556445,66.0,3.6077361103140486,0.8611058267223906,2765.0,2276.0,172.0,43.0,False,True,True,True,489,2276,172,43,2765,2014-09-08,True
2203,45216,Communications Site Hazardous Fuels Reduction.,R8,8.0,80301.0,Conasauga Ranger District (11080301),09/08/2014,2014-09-08,2014.0,2014-12-09,2015.0,DM,0.0,1.0,0.0,92.0,1.0,0.0,0.0,2014-12-09,8.0,2015-02-13,2015-02-13,0.0,1.0,2015-02-13,2015-02-13,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,0.0,0.0,3.7,3.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,1.0,-0.0,,1.0,-0.0,,158.0,66.0,66.0,66.0,True,True,True,True,92,66,66,66,158,2014-09-08,True
2204,45222,Vegetation Management in Open Areas,R8,8.0,80400.0,Cherokee National Forest All Units (11080400),09/09/2014,2014-11-21,2015.0,2018-09-05,2018.0,DN,0.0,0.0,0.0,1384.0,0.0,0.0,1.0,2018-09-05,8.0,2018-10-11,2021-03-05,876.0,1.0,2018-10-11,2021-03-05,2019.0,2021.0,2019.0,2021.0,2019.0,2021.0,2.0,0.0,455.1000000000001,455.1000000000001,95.0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,Fuel Break,Broadcast Burning - Covers a majority of the unit,2.0,0.2061920506332318,0.2974722489192897,37.0,2.5900683360925467,0.7172880687824543,2296.0,912.0,36.0,36.0,True,True,True,True,1384,912,36,36,2296,2014-09-09,True
2205,45237,2014 U.S. Capitol Christmas Tree,R9,9.0,90300.0,Chippewa National Forest All Units (11090300),09/10/2014,2013-12-11,2014.0,2014-09-12,2014.0,DM,0.0,1.0,0.0,275.0,0.0,0.0,1.0,2014-09-12,9.0,2015-05-08,2015-05-08,0.0,1.0,2015-05-08,2015-05-08,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Site Preparation for Planting - Mechanical,Site Preparation for Planting - Mechanical,1.0,-0.0,,1.0,-0.0,,513.0,238.0,238.0,238.0,True,True,True,True,275,238,238,238,513,2014-09-10,True
2206,45239,Forest Health EA,R8,8.0,80505.0,Seminole Ranger District (11080505),09/15/2014,2014-09-01,2014.0,2015-08-28,2015.0,DN,0.0,0.0,0.0,361.0,1.0,1.0,1.0,2015-08-28,8.0,2017-11-01,2021-03-30,1245.0,0.0422535211267605,2017-06-15,2020-10-15,2017.0,2021.0,2017.0,2023.0,2018.0,2021.0,6.0,-0.9,4499.5,444.0,71.0,11.0,0.0,0.0,51.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,Commercial Thin,Commercial Thin,3.0,0.7883844338617567,0.7176184373629624,40.0,3.528127842663321,0.9564226444777584,2402.0,2041.0,796.0,657.0,False,True,True,True,361,2041,796,657,2402,2014-09-15,True
2207,45254,"Lower Yaak, OBrien, Sheep Project",R1,1.0,11404.0,Three Rivers Ranger District (11011404),09/12/2014,2014-10-06,2015.0,2016-10-07,2017.0,ROD,0.0,0.0,0.0,732.0,1.0,1.0,1.0,2016-10-07,1.0,2016-10-15,2022-06-08,2062.0,0.4205607476635514,2016-10-15,2022-05-23,2017.0,2022.0,2016.0,2075.0,2017.0,2022.0,59.0,-0.0002898550724637,42603.8,16946.7,1605.0,665.0,16.0,0.0,792.0,132.0,0.0,0.0,0.0,0.0,4.0,0.2521739130434782,0.5022222222222222,Burning of Piled Material,Certification-Planted,4.0,0.9649897659750784,0.6960929749404235,6.0,0.4288075637967158,0.239322058100499,2802.0,2070.0,8.0,8.0,False,True,True,True,732,2070,8,8,2802,2014-09-12,True
2208,45286,Greater Alpine Community Defense Fuels Treatment on Non-Federal Lands,R5,5.0,50254.0,Descanso Ranger District (11050254),09/16/2014,2014-08-10,2014.0,2016-11-23,2017.0,DN,0.0,0.0,0.0,836.0,1.0,0.0,1.0,2016-11-23,5.0,2019-06-01,2019-06-01,0.0,1.0,2019-06-01,2019-06-01,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,0.0,0.0,100.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Chipping of Fuels,Thinning for Hazardous Fuels Reduction,1.0,-0.0,,1.0,-0.0,,1756.0,920.0,920.0,920.0,True,True,True,True,836,920,920,920,1756,2014-09-16,True
2209,45287,Sagewood Salvage Project,R4,4.0,41307.0,North Fork Ranger District (11041307),09/16/2014,2014-10-29,2015.0,2016-09-22,2016.0,DM,0.0,0.0,0.0,694.0,1.0,1.0,0.0,2016-09-22,4.0,,,,0.0,,,,,2021.0,2034.0,,,13.0,,815.0,0.0,20.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Post Treatment Vegetation Monitoring,Burning of Piled Material,2.0,0.6730116670092565,0.9709505944546688,1.0,-0.0,,0.0,0.0,0.0,0.0,False,True,False,False,694,2115,2115,2115,2809,2014-09-16,True
2210,45295,Doubtfire Salvage,R9,9.0,91304.0,Lakewood-Laona Ranger District (11091304),09/17/2014,2014-10-21,2015.0,2014-12-02,2015.0,DM,0.0,1.0,0.0,42.0,0.0,1.0,0.0,2014-12-02,9.0,2016-01-07,2018-01-02,726.0,1.0,2016-01-07,2018-01-02,2016.0,2018.0,2014.0,2018.0,2016.0,2018.0,4.0,0.0,102.0,102.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9583333333333334,1.875,Marking/Designation,Marking/Designation,1.0,-0.0,,0.0,0.0,-0.0,1169.0,1127.0,401.0,401.0,True,True,True,True,42,1127,401,401,1169,2014-09-17,True
2211,45297,Upper Deschutes River Fuels Reduction HFRA,R6,6.0,60101.0,Bend/Fort Rock Ranger District (11060101),09/17/2014,2015-04-10,2015.0,2016-09-26,2016.0,DN,0.0,0.0,0.0,535.0,1.0,0.0,0.0,2016-09-26,6.0,2017-05-01,2022-05-17,1842.0,0.7563025210084033,2017-05-01,2022-05-17,2017.0,2022.0,2017.0,2023.0,2017.0,2022.0,6.0,0.0,6259.0,5705.0,119.0,79.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2111111111111111,Watershed Resource Non-Structural Improvements Soil Productivity,Post Treatment Vegetation Monitoring,3.0,0.7477097151804856,0.680594712887258,45.0,3.597220962657105,0.9449802740127214,2594.0,2059.0,217.0,217.0,False,True,True,True,535,2059,217,217,2594,2014-09-17,True
2212,45298,Port-Orford-cedar Planting,R6,6.0,61026.0,Gold Beach Ranger District (11061026),09/17/2014,2014-09-17,2014.0,2016-01-25,2016.0,DM,0.0,0.0,0.0,495.0,0.0,0.0,1.0,2016-01-25,6.0,2016-01-31,2016-03-31,60.0,1.0,2016-01-31,2016-03-31,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,0.0,0.0,297.0,297.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,Fill-in or Replant Trees,Insect and Disease Surveys,2.0,0.6365141682948128,0.9182958340544894,0.0,0.0,-0.0,561.0,66.0,6.0,6.0,True,True,True,True,495,66,6,6,561,2014-09-17,True
2213,45302,Cispus Learning Center Sanitation Harvest,R6,6.0,60305.0,Cowlitz Ranger District (11060305),09/17/2014,2014-06-03,2014.0,2014-09-17,2014.0,DM,0.0,1.0,0.0,106.0,0.0,0.0,1.0,2014-09-17,6.0,2015-02-03,2020-03-31,1883.0,1.0,2014-12-03,2020-03-31,2015.0,2020.0,2015.0,2020.0,2015.0,2020.0,5.0,-9.113636363636363,1817.0,1616.5,22.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Burning of Piled Material,Seedling procurement in advance of planting activity (trees),2.0,0.3983071138052841,0.5746356978376794,0.0,0.0,-0.0,2128.0,2022.0,139.0,77.0,True,True,True,True,106,2022,139,77,2128,2014-09-17,True
2214,45313,Little Deer Project,R5,5.0,50557.0,Goosenest Ranger District (11050557),09/18/2014,2014-09-22,2014.0,2015-04-17,2015.0,DN,0.0,0.0,0.0,207.0,1.0,1.0,1.0,2015-04-17,5.0,2016-04-24,2019-10-07,1261.0,0.9959349593495936,2015-05-11,2019-10-07,2015.0,2020.0,2015.0,2020.0,2016.0,2020.0,5.0,0.0,7615.200000000001,7614.200000000001,246.0,19.0,0.0,0.0,221.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0122448979591836,0.1918367346938775,Stocking Survey,Stocking Survey,3.0,0.3846451357089723,0.3501190908535098,18.0,1.8709040588634132,0.6472883821094355,1841.0,1634.0,373.0,24.0,False,True,True,True,207,1634,373,24,1841,2014-09-18,True
2215,45316,Pilgrim Plantations Insect and Disease Project,R5,5.0,51461.0,McCloud Ranger District (11051461),09/23/2014,2014-09-25,2014.0,2015-02-23,2015.0,DM,0.0,1.0,0.0,151.0,0.0,0.0,1.0,2015-02-23,5.0,2015-11-01,2021-11-01,2192.0,0.6031746031746031,2015-04-30,2022-04-27,2015.0,2022.0,2015.0,2026.0,2016.0,2022.0,11.0,0.0,4691.799999999999,3264.9,63.0,9.0,0.0,0.0,41.0,0.0,6.0,0.0,3.0,4.0,5.0,0.2,0.6052631578947368,Animal Damage Control for Reforestation,Stocking Survey,5.0,1.101499058823996,0.6843998456318815,3.0,1.0986122886681096,0.9999999999999998,2594.0,2443.0,251.0,66.0,False,True,True,True,151,2443,251,66,2594,2014-09-23,True
2216,45317,Red Zone Project,R9,9.0,90403.0,Cadillac/Manistee Ranger District (11090403),09/19/2014,2014-07-28,2014.0,2015-12-08,2016.0,DN,0.0,0.0,0.0,498.0,0.0,1.0,1.0,2015-12-08,9.0,2017-11-02,2021-09-21,1419.0,0.4636015325670498,2016-10-05,2021-09-21,2017.0,2021.0,2017.0,2026.0,2018.0,2021.0,9.0,-0.0538461538461538,5341.299999999999,2734.5,261.0,0.0,9.0,0.0,173.0,42.0,24.0,0.0,0.0,13.0,5.0,0.0076923076923076,1.0743801652892562,Commercial Thin,Commercial Thin,5.0,1.0515157154169696,0.6533434482270063,64.0,3.9458642220707114,0.9487797908671004,2612.0,2114.0,695.0,302.0,False,True,True,True,498,2114,695,302,2612,2014-09-19,True
2217,45324,Parallel Prescribed Burn,R3,3.0,31205.0,Pleasant Valley Ranger District (11031205),09/19/2014,2014-09-16,2014.0,2014-12-05,2015.0,DM,0.0,1.0,0.0,80.0,1.0,0.0,0.0,2014-12-05,3.0,2016-04-15,2021-11-02,2027.0,1.0,2016-04-15,2021-11-02,2016.0,2022.0,2016.0,2022.0,2016.0,2022.0,6.0,-35.0,20688.0,20548.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1.0,-0.0,,2.0,0.6931471805599453,1.0,2604.0,2524.0,497.0,497.0,True,True,True,True,80,2524,497,497,2604,2014-09-19,True
2218,45333,ZZZ Reforestation Project,R6,6.0,60101.0,Bend/Fort Rock Ranger District (11060101),09/22/2014,2014-09-23,2014.0,2015-04-01,2015.0,DM,0.0,0.0,0.0,190.0,0.0,0.0,1.0,2015-04-01,6.0,2015-04-20,2020-08-17,1946.0,0.6625766871165644,2015-04-20,2020-08-17,2015.0,2020.0,2015.0,2026.0,2015.0,2020.0,11.0,0.0,1940.0,1262.0,163.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0277777777777777,0.0277777777777777,Animal Damage Control for Reforestation,Site Preparation for Planting - Manual,1.0,-0.0,,26.0,3.173202454251098,0.9739436561256908,2155.0,1965.0,19.0,19.0,False,True,True,True,190,1965,19,19,2155,2014-09-22,True
2219,45334,Brown's Cr. and Arnold Ice Cave Post Fire Restoration,R6,6.0,60101.0,Bend/Fort Rock Ranger District (11060101),09/22/2014,2014-09-23,2014.0,2015-04-01,2015.0,DM,0.0,0.0,0.0,190.0,1.0,0.0,1.0,2015-04-01,6.0,2015-05-11,2019-06-18,1499.0,1.0,2015-04-15,2019-06-18,2015.0,2019.0,2015.0,2019.0,2015.0,2019.0,4.0,0.0,1326.0,1326.0,15.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Stocking Survey,Plant Trees,2.0,0.3926744672275521,0.5665095065529053,2.0,0.6365141682948128,0.9182958340544894,1729.0,1539.0,40.0,14.0,True,True,True,True,190,1539,40,14,1729,2014-09-22,True
2220,45335,Elliot Meadow Restoration,R5,5.0,51754.0,American River Ranger District (11051754),09/22/2014,2014-10-09,2015.0,2015-07-16,2015.0,DM,0.0,0.0,0.0,280.0,0.0,0.0,1.0,2015-07-16,5.0,2018-09-15,2021-01-12,850.0,0.9230769230769232,2018-07-31,2021-01-12,2018.0,2021.0,2018.0,2019.0,2018.0,2021.0,1.0,-1.05,155.20000000000002,133.79999999999998,13.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.1666666666666666,0.4166666666666667,Tree Encroachment Control,"Piling of Fuels, Hand or Machine ",4.0,1.2711814802605796,0.916963608820915,2.0,0.6901856760188042,0.9957274520849256,2287.0,2007.0,1157.0,1111.0,False,True,True,True,280,2007,1157,1111,2287,2014-09-22,True
2221,45336,Raco Natural Resource Management,R9,9.0,91004.0,Sault Ste. Marie Ranger District (11091004),09/22/2014,2014-06-01,2014.0,2017-11-07,2018.0,DN,0.0,0.0,0.0,1255.0,1.0,1.0,0.0,2017-11-07,9.0,2018-04-30,2022-06-05,1497.0,0.1042553191489361,2018-04-30,2022-05-04,2018.0,2022.0,2018.0,2048.0,2018.0,2022.0,30.0,-0.0215568862275449,44421.4,6693.0,940.0,67.0,0.0,0.0,849.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0059880239520958,1.173469387755102,Stocking Survey,Certification-Seeded,3.0,0.3738650384492844,0.3403066234608894,255.0,5.181788186360887,0.9351275470173904,2926.0,1671.0,174.0,174.0,False,True,True,True,1255,1671,174,174,2926,2014-09-22,True
2222,45338,Moody Ridge Fuel Reduction Project,R5,5.0,51754.0,American River Ranger District (11051754),09/22/2014,2014-09-01,2014.0,2015-05-01,2015.0,DM,0.0,0.0,0.0,242.0,1.0,0.0,1.0,2015-05-01,5.0,2015-07-15,2015-09-30,77.0,0.6833333333333333,2015-06-01,2015-06-15,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,0.0,0.0,423.8999999999999,423.8999999999999,60.0,8.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,Precommercial Thin,Precommercial Thin,3.0,0.8608513906312316,0.7835807040488098,20.0,2.995732273553991,1.0,394.0,152.0,75.0,31.0,False,True,True,True,242,152,75,31,394,2014-09-22,True
2223,45345,Prosser WUI Thinning Project,R5,5.0,51757.0,Truckee Ranger District (11051757),09/23/2014,2015-09-11,2015.0,2017-06-01,2017.0,DM,0.0,0.0,0.0,629.0,1.0,0.0,1.0,2017-06-01,5.0,2018-09-01,2018-12-01,91.0,0.8888888888888888,2018-09-01,2018-12-01,2018.0,2019.0,2018.0,2018.0,2018.0,2019.0,0.0,0.0,457.0,416.0,18.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1176470588235294,0.125,Chipping of Fuels,Tree Release and Weed,2.0,0.5908422462755826,0.8524051786494786,1.0,-0.0,,1177.0,548.0,457.0,457.0,False,True,True,True,629,548,457,457,1177,2014-09-23,True
2224,45349,Blue Creek Bighorn Sheep Habitat Improvement Project,R2,2.0,21007.0,Clear Creek Ranger District (11021007),09/23/2014,2014-12-12,2015.0,2015-04-07,2015.0,DM,0.0,1.0,0.0,116.0,0.0,0.0,1.0,2015-04-07,2.0,2016-10-17,2020-02-12,1213.0,0.9555555555555556,2016-07-01,2020-02-12,2016.0,2020.0,2016.0,2020.0,2017.0,2020.0,4.0,0.5813953488372093,590.0,555.0,45.0,27.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7441860465116279,"Piling of Fuels, Hand or Machine ",Patch Clearcut (EA/RH/FH),2.0,0.6730116670092565,0.9709505944546688,15.0,2.654590454837937,0.9802589530125718,1888.0,1772.0,559.0,451.0,False,True,True,True,116,1772,559,451,1888,2014-09-23,True
2225,45353,Tiak Plantation Thinnings Project (HFRA),R8,8.0,80906.0,Kiamichi Ranger District (11080906),09/23/2014,2014-09-23,2014.0,2015-08-12,2015.0,DM,0.0,0.0,0.0,323.0,1.0,0.0,0.0,2015-08-12,8.0,2017-09-01,2018-08-27,360.0,1.0,2015-09-28,2015-09-28,2015.0,2015.0,2015.0,2015.0,2017.0,2018.0,0.0,0.0,180.0,180.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.857142857142857,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,1434.0,1111.0,751.0,47.0,True,True,True,True,323,1111,751,47,1434,2014-09-23,True
2226,45414,Chequamegon Salvage and Restoration,R9,9.0,91300.0,Chequamegon / Nicolet National Forest All Units (11091300),09/25/2014,2014-12-19,2015.0,2015-09-08,2015.0,DN,0.0,0.0,0.0,263.0,0.0,1.0,1.0,2015-09-08,9.0,2016-01-07,2022-05-25,2330.0,0.9182156133828996,2015-09-29,2022-05-25,2015.0,2022.0,2015.0,2024.0,2016.0,2022.0,9.0,0.0,18803.800000000003,17478.2,807.0,0.0,1.0,0.0,731.0,0.0,75.0,0.0,0.0,0.0,3.0,0.0253671562082777,0.2402159244264507,Certification of Natural Regeneration with Site Prep,Stocking Survey,3.0,0.3186918868668368,0.290085856633917,116.0,4.654116784083226,0.9790740465576426,2714.0,2451.0,121.0,21.0,False,True,True,True,263,2451,121,21,2714,2014-09-25,True
2227,45415,Dove Vegetation Management Project,R6,6.0,60402.0,Emigrant Creek Ranger District (11060402),09/25/2014,2015-09-23,2015.0,2017-05-30,2017.0,DN,0.0,0.0,0.0,615.0,1.0,1.0,1.0,2017-05-30,6.0,2018-11-06,2022-04-19,1260.0,0.3723076923076923,2017-09-29,2021-12-15,2017.0,2022.0,2013.0,2025.0,2019.0,2022.0,12.0,-0.0010309278350515,17112.5,9590.8,325.0,181.0,0.0,0.0,139.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0670103092783505,0.9669421487603306,Commercial Thin,Wildlife Habitat Activities,3.0,0.7534650933252725,0.6858334838387138,108.0,4.601365776647466,0.9827502804686744,2400.0,1785.0,525.0,122.0,False,True,True,True,615,1785,525,122,2400,2014-09-25,True
2228,45422,REVISED SHIRLEY FIRE SALVAGE AND FOREST RESTORATION PROJECT,R5,5.0,51300.0,Sequoia National Forest All Units (11051300),09/25/2014,2014-10-01,2015.0,2015-08-12,2015.0,DM,0.0,0.0,0.0,315.0,1.0,1.0,0.0,2015-08-12,5.0,2016-01-04,2016-01-04,0.0,1.0,2015-09-11,2015-09-11,2015.0,2015.0,2015.0,2015.0,2016.0,2016.0,0.0,0.0,142.0,142.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Commercial Thin,Commercial Thin,1.0,-0.0,,1.0,-0.0,,460.0,145.0,145.0,30.0,True,True,True,True,315,145,145,30,460,2014-09-25,True
2229,45431,Calico Rock Project,R8,8.0,81006.0,Magazine Mountain Ranger District (11081006),09/26/2014,2014-05-02,2014.0,2015-11-30,2016.0,DN,0.0,0.0,0.0,577.0,1.0,1.0,1.0,2015-11-30,8.0,2016-02-17,2022-02-28,2203.0,0.3092105263157895,2016-02-17,2021-03-01,2016.0,2021.0,2016.0,2030.0,2016.0,2022.0,14.0,-9.475757575757576,10865.6,6300.5,152.0,9.0,9.0,0.0,114.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0202020202020202,2.276595744680851,Shelterwood Establishment Cut (with or without leave trees) (EA/RH/NFH),Commercial Thin,4.0,0.8173587380824325,0.5895996990293932,83.0,4.085472286535596,0.9245575138707636,2859.0,2282.0,79.0,79.0,False,True,True,True,577,2282,79,79,2859,2014-09-26,True
2230,45441,FY2015-2016 Oak Enhancement and Pre-commercial thinning treatment Project,R8,8.0,80811.0,Eastern Divide Ranger District (11080811),09/29/2014,2015-02-25,2015.0,2015-04-02,2015.0,DM,0.0,0.0,0.0,36.0,0.0,1.0,1.0,2015-04-02,8.0,2016-06-15,2021-05-01,1781.0,0.813953488372093,2016-06-15,2021-05-01,2016.0,2021.0,2016.0,2021.0,2016.0,2021.0,5.0,0.0,903.4,903.4,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0465116279069767,0.0571428571428571,Tree Release and Weed,Tree Release and Weed,1.0,-0.0,,14.0,2.475001850280014,0.9378355757966192,2257.0,2221.0,440.0,440.0,False,True,True,True,36,2221,440,440,2257,2014-09-29,True
2231,45442,Tygart Chestnut Ridge,R9,9.0,92103.0,Greenbrier Ranger District (11092103),09/26/2014,2015-07-22,2015.0,2016-08-15,2016.0,DN,0.0,0.0,0.0,390.0,0.0,1.0,0.0,2016-08-15,9.0,2017-09-29,2019-10-01,732.0,0.2345679012345679,2017-06-20,2021-07-19,2017.0,2021.0,2017.0,2030.0,2017.0,2020.0,13.0,0.0,1236.3,877.3,81.0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1025641025641025,2.263157894736842,Certification of Natural Regeneration with Site Prep,Site Preparation for Natural Regeneration - Manual,2.0,0.0665216142537903,0.0959704029958718,0.0,0.0,-0.0,1532.0,1142.0,410.0,309.0,False,True,True,True,390,1142,410,309,1532,2014-09-26,True
2232,45443,Oregon Fire Salvage and Reforestation,R5,5.0,51400.0,Shasta Trinity National Forest All Units (11051400),09/26/2014,2014-10-21,2015.0,2014-11-04,2015.0,DM,0.0,1.0,0.0,14.0,0.0,1.0,1.0,2014-11-04,5.0,2015-03-31,2020-09-22,2002.0,0.8387096774193549,2014-12-02,2020-09-22,2015.0,2020.0,2015.0,2020.0,2015.0,2020.0,5.0,0.0,639.1,358.4,31.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461538461538,0.4615384615384615,Burning of Piled Material,Fill-in or Replant Trees,2.0,0.3179367802622418,0.4586858162005403,6.0,1.658056434370086,0.9253789154436156,2163.0,2149.0,147.0,28.0,False,True,True,True,14,2149,147,28,2163,2014-09-26,True
2233,45447,Prescribed Burn 2015-2025 Kisatchie Ranger District,R8,8.0,80603.0,Kisatchie Ranger District (11080603),09/26/2014,2014-08-20,2014.0,2015-10-30,2016.0,DN,0.0,0.0,0.0,436.0,1.0,0.0,1.0,2015-10-30,8.0,2016-01-12,2022-05-19,2319.0,0.7077922077922078,2016-01-12,2022-05-19,2016.0,2022.0,2011.0,2029.0,2016.0,2022.0,18.0,0.0,153719.0,106462.0,154.0,142.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,3.0,0.110091743119266,0.110091743119266,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,3.0,0.3265889479659881,0.2972740714214335,13.0,2.2584348521816406,0.8804988081389469,2829.0,2393.0,74.0,74.0,False,True,True,True,436,2393,74,74,2829,2014-09-26,True
2234,45469,Redfish - Road #210 Post-Insect Outbreak Fuels Project,R4,4.0,41404.0,Sawtooth National Recreation Area (11041404),09/28/2014,2014-10-27,2015.0,2015-07-21,2015.0,DM,0.0,0.0,0.0,267.0,1.0,0.0,0.0,2015-07-21,4.0,2016-07-28,2021-10-25,1915.0,0.4378109452736318,2015-07-30,2021-10-25,2015.0,2022.0,2015.0,2028.0,2016.0,2022.0,13.0,-0.1666666666666666,4787.6,2583.7,201.0,81.0,0.0,0.0,118.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0555555555555555,1.2386363636363635,Broadcast Burning - Covers a majority of the unit,Precommercial Thin,4.0,0.7317070612162102,0.5278150743000318,14.0,1.842469570479109,0.6981544318128617,2555.0,2288.0,373.0,9.0,False,True,True,True,267,2288,373,9,2555,2014-09-28,True
