NEPA_DOC_NBR,PROJECT NAME,LMU – REGION,REGION_ID,DISTRICT_ID,LMU (ACTUAL),PROJECT CREATED,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,DECISION TYPE,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,ELAPSED DAYS,HF Fuels management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT
52466,North Cooper Creek Reforestation,R8,8.0,80906.0,Kiamichi Ranger District (11080906),09/06/2017,2017-09-05,2017.0,2018-09-12,2018.0,DM,0.0,0.0,0.0,372.0,0.0,0.0,1.0,2018-09-12,8.0,2019-02-07,2022-03-11,1128.0,0.8571428571428571,2019-01-01,2022-03-11,2019.0,2022.0,2019.0,2023.0,2019.0,2022.0,4.0,0.0,626.0,468.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Plantation Survival Survey,Plant Trees,1.0,-0.0,,1.0,-0.0,,1648.0,1276.0,148.0,111.0
52473,Fuels - Chimney Rock Landscape Improvement project,R2,2.0,21306.0,Pagosa Ranger District (11021306),09/08/2017,2017-09-08,2017.0,2018-02-28,2018.0,DM,0.0,0.0,0.0,173.0,1.0,0.0,0.0,2018-02-28,2.0,2018-11-15,2018-11-15,0.0,1.0,2018-11-15,2018-11-15,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,0.0,0.0,168.0,168.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yarding - Removal of Fuels by Carrying or Dragging,"Piling of Fuels, Hand or Machine ",1.0,-0.0,,1.0,-0.0,,433.0,260.0,260.0,260.0
52478,Wilkie Ridge Thin,R8,8.0,80813.0,Glenwood and Pedlar Ranger Districts (11080813),09/12/2017,2017-12-20,2018.0,2018-04-16,2018.0,DM,0.0,0.0,0.0,117.0,0.0,1.0,1.0,2018-04-16,8.0,2019-06-24,2019-06-24,0.0,0.1,2018-08-01,2018-08-01,2018.0,2018.0,2018.0,2024.0,2019.0,2019.0,6.0,0.0,168.5,24.0,10.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,Invasives - Pesticide Application,Commercial Thin,3.0,0.8979457248567797,0.81734542214651,1.0,-0.0,,551.0,434.0,434.0,107.0
52494,Soldier Project,R6,6.0,60402.0,Emigrant Creek Ranger District (11060402),09/13/2017,2017-09-13,2017.0,2017-12-29,2018.0,DM,0.0,0.0,0.0,107.0,0.0,0.0,1.0,2017-12-29,6.0,2019-08-01,2021-11-18,840.0,0.5925925925925926,2018-07-24,2021-11-18,2018.0,2022.0,2018.0,2023.0,2019.0,2022.0,5.0,0.0,1809.6999999999994,1156.3999999999999,54.0,36.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.53125,Burning of Piled Material,Rearrangement of Fuels,3.0,0.7080338866869479,0.6444802174435212,17.0,2.7994884116075864,0.9880965785653307,1527.0,1420.0,580.0,207.0
52559,Togwotee Lodge Vegetation Management,R4,4.0,40306.0,Buffalo Ranger District (11040306),09/22/2017,2017-10-26,2018.0,2019-02-14,2019.0,DM,0.0,0.0,0.0,476.0,1.0,0.0,0.0,2019-02-14,4.0,,,,0.0,,,,,2025.0,2027.0,,,2.0,,308.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Thinning for Hazardous Fuels Reduction,Burning of Piled Material,1.0,-0.0,,1.0,-0.0,,,,,
52565,Golden Road Farm Bill Prescribed Burning Project,R8,8.0,80910.0,Womble Ranger District (11080910),09/25/2017,2017-10-06,2018.0,2018-02-22,2018.0,DM,0.0,0.0,0.0,139.0,1.0,0.0,1.0,2018-02-22,8.0,2018-03-07,2018-04-04,28.0,0.8571428571428571,2018-03-07,2018-04-04,2018.0,2018.0,2018.0,2023.0,2018.0,2018.0,5.0,0.0,2750.0,2156.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,"Pollinator habitat improved, restored or maintained",Wildlife Habitat Prescribed fire,3.0,1.0042424730540764,0.914100892018565,3.0,1.0986122886681096,0.9999999999999998,180.0,41.0,13.0,13.0
52566,Quartz,R6,6.0,61801.0,McKenzie River Ranger District (11061801),09/25/2017,2017-10-12,2018.0,2018-09-06,2018.0,DN,0.0,0.0,0.0,329.0,0.0,1.0,1.0,2018-09-06,6.0,2021-06-01,2021-06-15,14.0,0.014388489208633094,2019-09-26,2020-07-31,2019.0,2020.0,2019.0,2030.0,2021.0,2021.0,11.0,0.0,4441.0,133.0,139.0,92.0,3.0,1.0,38.0,2.0,1.0,0.0,0.0,2.0,7.0,0.0,2.0,"Piling of Fuels, Hand or Machine ",Fuel Inventory,7.0,0.9035296975453789,0.46432241385041245,1.0,-0.0,,1342.0,1013.0,999.0,385.0
52573,Pocket Gopher Control - Forestwide,R1,1.0,11700.0,Nez Perce-Clearwater National Forest All Units (11011700),09/25/2017,2017-08-16,2017.0,2017-09-20,2017.0,DM,0.0,0.0,0.0,35.0,0.0,0.0,1.0,2017-09-20,1.0,2018-06-01,2021-07-24,1149.0,0.3961038961038961,2018-06-01,2021-07-20,2018.0,2021.0,2018.0,2030.0,2018.0,2021.0,12.0,0.05737704918032787,3963.5,1220.1,154.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Animal Damage Control for Reforestation,Animal Damage Control for Reforestation,1.0,-0.0,,87.0,4.146144889335306,0.9283990577451444,1438.0,1403.0,254.0,254.0
52592,Oklahoma RD Non-native Invasive Plant Species Project,R8,8.0,80906.0,Kiamichi Ranger District (11080906),09/26/2017,2017-12-26,2018.0,2019-02-07,2019.0,DN,0.0,0.0,0.0,408.0,0.0,0.0,1.0,2019-02-07,8.0,,,,0.0,,,,,2023.0,2026.0,,,3.0,,33.900000000000006,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Invasives - Pesticide Application,Invasives - Pesticide Application,1.0,-0.0,,0.0,0.0,-0.0,,,,
52594,Grassland Jackpot Burning,R6,6.0,60705.0,Crooked River Natl Grassland (11060705),09/27/2017,2017-09-27,2017.0,2018-01-30,2018.0,DM,0.0,0.0,0.0,125.0,1.0,0.0,0.0,2018-01-30,6.0,2018-12-13,2019-04-22,130.0,1.0,2018-12-13,2019-04-22,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,0.0,0.0,2102.0,2102.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Burning of Piled Material,Burning of Piled Material,1.0,-0.0,,4.0,1.1163670752893369,0.8052886216658212,572.0,447.0,317.0,317.0
52596,Sand Fire Reforestation Project,R5,5.0,50153.0,Santa Clara/Mojave Rivers Ranger District (11050153),09/27/2017,2017-10-11,2018.0,2018-11-15,2019.0,DM,0.0,0.0,0.0,400.0,0.0,0.0,1.0,2018-11-15,5.0,2019-03-26,2022-04-11,1112.0,0.9054054054054054,2019-01-31,2022-03-24,2019.0,2022.0,2018.0,2022.0,2019.0,2022.0,4.0,0.0,2434.0,2247.0,148.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5289855072463768,0.5373134328358209,Tree Release and Weed,Plant Trees,1.0,-0.0,,11.0,2.3013460998899213,0.9597358675319563,1643.0,1243.0,131.0,77.0
52608,Tusquitee and Cheoah Districts Vine Control EA,R8,8.0,81100.0,National Forests In North Carolina All Units (11081100),09/28/2017,2017-09-22,2017.0,2018-03-02,2018.0,DN,0.0,0.0,0.0,161.0,0.0,1.0,1.0,2018-03-02,8.0,2020-10-15,2021-10-12,362.0,0.5714285714285714,2020-06-07,2021-08-20,2020.0,2021.0,2020.0,2021.0,2021.0,2022.0,1.0,-0.14285714285714285,262.0,261.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,Tree Release and Weed,Tree Release and Weed,1.0,-0.0,,2.0,0.6931471805599453,1.0,1481.0,1320.0,958.0,828.0
52618,Parker 2 Salvage Project,R5,5.0,50953.0,Warner Mountain Ranger District (11050953),09/28/2017,2017-10-19,2018.0,2018-02-14,2018.0,DM,0.0,0.0,0.0,118.0,0.0,1.0,0.0,2018-02-14,5.0,2018-11-28,2021-10-12,1049.0,0.5852272727272727,2018-05-01,2021-10-12,2018.0,2022.0,2018.0,2025.0,2019.0,2022.0,7.0,-0.20388349514563106,2218.0,1186.0,176.0,32.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20388349514563106,0.3592233009708738,Burning of Piled Material,Plant Trees,2.0,0.47413931305783735,0.6840384356390417,15.0,2.685945324669788,0.9918373461380351,1454.0,1336.0,287.0,76.0
52620,Tarryall Big Game Winter Range Habitat Improvement,R2,2.0,21210.0,South Park Ranger District (11021210),10/02/2017,2017-10-27,2018.0,2018-04-18,2018.0,DM,0.0,0.0,0.0,173.0,1.0,1.0,1.0,2018-04-18,2.0,2018-06-04,2018-06-06,2.0,1.0,2018-06-01,2018-06-05,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,0.0,-94.5,210.0,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Tree Release and Weed,Thinning for Hazardous Fuels Reduction,2.0,0.6931471805599453,1.0,0.0,0.0,-0.0,222.0,49.0,47.0,44.0
52632,South Beaver Vegetation Management Project,R4,4.0,40803.0,Beaver Ranger District (11040803),10/02/2017,2017-10-05,2018.0,2018-05-14,2018.0,DN,0.0,0.0,0.0,221.0,1.0,1.0,1.0,2018-05-14,4.0,,,,0.0,2021-10-05,2021-12-15,2022.0,2022.0,2020.0,2022.0,,,2.0,-233.66666666666666,13433.0,4844.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,,Thinning for Hazardous Fuels Reduction,Thinning for Hazardous Fuels Reduction,2.0,0.2868359830561607,0.4138168503036338,3.0,0.5660857389596289,0.5152734452350943,,,,1240.0
52633,Tamarack Fire Salvage Project,R1,1.0,11405.0,Libby Ranger District (11011405),10/02/2017,2017-09-23,2017.0,2017-11-08,2018.0,DM,0.0,0.0,0.0,46.0,0.0,1.0,1.0,2017-11-08,1.0,2018-05-22,2021-08-23,1189.0,0.7903225806451613,2018-03-08,2021-08-23,2018.0,2021.0,2018.0,2040.0,2018.0,2021.0,22.0,0.0,1893.0,1380.0,62.0,10.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Commercial Thin,Vegetative Competition Survey,3.0,0.5215060269986226,0.47469524269646074,5.0,1.51445088421266,0.9409812410360194,1430.0,1384.0,195.0,120.0
52652,FY 18 Thinning Tigercat,R8,8.0,80504.0,Osceola Ranger District (11080504),09/30/2017,2017-12-05,2018.0,2018-05-10,2018.0,DM,0.0,0.0,0.0,156.0,1.0,1.0,1.0,2018-05-10,8.0,,,,0.0,,,,,2025.0,2026.0,,,1.0,,3067.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Compacting/Crushing of Fuels,Chipping of Fuels,1.0,-0.0,,0.0,0.0,-0.0,,,,
52670,Groundhog Park Spruce Beetle Salvage,R2,2.0,20904.0,Divide Ranger District (11020904),10/05/2017,2017-10-10,2018.0,2018-11-29,2019.0,DN,0.0,0.0,0.0,415.0,0.0,1.0,0.0,2018-11-29,2.0,,,,0.0,2019-05-22,2019-05-22,2019.0,2019.0,2019.0,2027.0,,,8.0,0.0,3399.2999999999993,1567.8000000000002,69.0,32.0,2.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,,Yarding - Removal of Fuels by Carrying or Dragging,"Salvage Cut (intermediate treatment, not regeneration)",4.0,0.8690905468050764,0.6269163109795807,2.0,0.17884491271684755,0.2580186686648155,,,,174.0
52671,Del Norte Peak Spruce Beetle Salvage,R2,2.0,20904.0,Divide Ranger District (11020904),10/05/2017,2017-10-10,2018.0,2018-10-26,2019.0,DN,0.0,0.0,0.0,381.0,0.0,1.0,0.0,2018-10-26,2.0,2022-03-15,2022-03-15,0.0,0.07038123167155426,2019-03-12,2022-03-15,2019.0,2022.0,2019.0,2028.0,2022.0,2022.0,9.0,0.0,9365.900000000001,4500.799999999999,341.0,164.0,14.0,0.0,157.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,Yarding - Removal of Fuels by Carrying or Dragging,"Salvage Cut (intermediate treatment, not regeneration)",4.0,0.911336890676963,0.6573906063794109,79.0,4.343637672981388,0.994093034095587,1617.0,1236.0,1236.0,137.0
52699,Oakmulgee Prescribed Fire and RCW Habitat Maintenance,R8,8.0,80104.0,Oakmulgee Ranger District (11080104),10/13/2017,2017-10-13,2018.0,2018-03-30,2018.0,DN,0.0,0.0,0.0,168.0,1.0,0.0,1.0,2018-03-30,8.0,2018-04-12,2022-03-06,1424.0,0.4411764705882353,2018-04-12,2022-03-06,2018.0,2022.0,2018.0,2023.0,2018.0,2022.0,5.0,-41.175,414869.0,150389.0,272.0,262.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.008333333333333333,0.008333333333333333,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,3.0,0.16947382665837468,0.15426172491100965,84.0,3.7472671611623785,0.8457283005112333,1605.0,1437.0,13.0,13.0
52709,Lucky Penny,R5,5.0,50557.0,Goosenest Ranger District (11050557),10/16/2017,2017-10-01,2018.0,2018-07-12,2018.0,DM,0.0,0.0,0.0,284.0,1.0,1.0,1.0,2018-07-12,5.0,2018-07-12,2018-09-12,62.0,0.11857707509881422,2018-07-12,2018-09-18,2018.0,2018.0,2018.0,2026.0,2018.0,2018.0,8.0,-0.01092896174863388,12835.0,9428.0,253.0,124.0,24.0,0.0,75.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,Commercial Thin,Precommercial Thin,4.0,1.18621266648063,0.8556715656856395,23.0,2.9828874884409537,0.9513292907022718,346.0,62.0,0.0,0.0
52711,Whitebark Pine Cycle 4 Test Plantation,R1,1.0,11106.0,Bozeman Ranger District (11011106),10/17/2017,2016-07-15,2016.0,2016-10-04,2017.0,DM,0.0,0.0,0.0,81.0,0.0,0.0,1.0,2016-10-04,1.0,2016-10-18,2018-06-19,609.0,1.0,2016-10-18,2018-04-23,2017.0,2018.0,2016.0,2018.0,2017.0,2018.0,2.0,0.0,60.0,60.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,0.8,"Piling of Fuels, Hand or Machine ",Genetic Evaluation Plantation Establishment,2.0,0.6730116670092565,0.9709505944546688,1.0,-0.0,,704.0,623.0,14.0,14.0
52713,Leftovers Stand Improvement Project,R10,10.0,100552.0,Ketchikan - Misty Ranger District (11100552),10/18/2017,2017-04-14,2017.0,2018-04-20,2018.0,DM,0.0,0.0,0.0,371.0,0.0,0.0,1.0,2018-04-20,10.0,,,,0.0,2021-09-30,2021-09-30,2021.0,2021.0,2019.0,2037.0,,,18.0,0.0,2584.0,664.0,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Precommercial Thin,Precommercial Thin,1.0,-0.0,,0.0,0.0,-0.0,,,,1259.0
52715,Bluejacket Salvage and Reforestation,R1,1.0,11752.0,Palouse Ranger District (11011752),10/18/2017,2017-10-20,2018.0,2017-12-01,2018.0,DM,0.0,0.0,0.0,42.0,0.0,0.0,1.0,2017-12-01,1.0,2018-10-01,2021-07-28,1031.0,0.9333333333333333,2018-03-29,2021-07-11,2018.0,2021.0,2018.0,2022.0,2019.0,2021.0,4.0,0.0,673.0,607.0,15.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6428571428571429,0.7142857142857143,Fuel Break,"Piling of Fuels, Hand or Machine ",2.0,0.6909233093138181,0.9967916319816367,1.0,-0.0,,1377.0,1335.0,304.0,118.0
52718,Upper Provo Watershed Fuels Project - Addition,R4,4.0,41903.0,Heber-Kamas Ranger District (11041903),10/18/2017,2017-10-18,2018.0,2018-05-08,2018.0,DM,0.0,0.0,0.0,202.0,1.0,0.0,0.0,2018-05-08,4.0,2019-10-01,2021-11-07,768.0,1.0,2019-10-01,2021-11-07,2020.0,2022.0,2018.0,2022.0,2020.0,2022.0,4.0,0.0,5560.0,5560.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2727272727272727,1.2727272727272727,Thinning for Hazardous Fuels Reduction,Burning of Piled Material,1.0,-0.0,,1.0,-0.0,,1481.0,1279.0,511.0,511.0
52726,Minerva 5 Fire Salvage Project,R5,5.0,51102.0,Mt. Hough Ranger District (11051102),10/19/2017,2017-10-23,2018.0,2017-12-20,2018.0,DM,0.0,0.0,0.0,58.0,0.0,1.0,1.0,2017-12-20,5.0,2018-08-18,2022-05-06,1357.0,0.5882352941176471,2018-07-24,2022-04-05,2018.0,2022.0,2018.0,2027.0,2018.0,2022.0,9.0,-1.3,2200.4,377.4,34.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,Plant Trees,"Salvage Cut (intermediate treatment, not regeneration)",2.0,0.22371807606583377,0.3227569588973983,19.0,2.5728570710595147,0.8738021365916984,1656.0,1598.0,241.0,216.0
52727,Stouts Creek Fire Reforestation Project,R6,6.0,61502.0,Tiller Ranger District (11061502),11/03/2017,2017-11-03,2018.0,2017-12-13,2018.0,DM,0.0,0.0,0.0,40.0,0.0,0.0,1.0,2017-12-13,6.0,2018-04-16,2018-04-16,0.0,0.3333333333333333,2018-04-16,2018-04-16,2018.0,2018.0,2018.0,2022.0,2018.0,2018.0,4.0,0.0,8850.0,2950.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Plantation Survival Survey,Plant Trees,1.0,-0.0,,1.0,-0.0,,164.0,124.0,124.0,124.0
52731,Pierce Powderhouse,R1,1.0,11753.0,North Fork Ranger District (11011753),10/19/2017,2017-10-18,2018.0,2018-10-29,2019.0,DM,0.0,0.0,0.0,376.0,0.0,1.0,1.0,2018-10-29,1.0,2021-02-18,2021-09-30,224.0,0.09090909090909091,2021-02-18,2021-09-30,2021.0,2021.0,2021.0,2031.0,2021.0,2021.0,10.0,0.0,1679.9,224.0,44.0,18.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Plantation Survival Survey,Fireline Construction,3.0,0.8367742263818623,0.7616647246830964,2.0,0.6931471805599453,1.0,1443.0,1067.0,843.0,843.0
52733,Highway 143 and Forest Service Road 050 Salvage Project,R4,4.0,40702.0,Cedar City Ranger District (11040702),10/20/2017,2017-10-20,2018.0,2018-01-17,2018.0,DM,0.0,0.0,0.0,89.0,0.0,1.0,0.0,2018-01-17,4.0,2018-10-25,2019-05-24,211.0,0.47368421052631576,2018-04-12,2019-05-24,2018.0,2019.0,2018.0,2026.0,2019.0,2019.0,8.0,0.0,907.3000000000001,253.79999999999998,19.0,3.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,3.0,0.1111111111111111,0.4444444444444444,Precommercial Thin,Burning of Piled Material,3.0,0.7534424611802384,0.6858128831725211,1.0,-0.0,,581.0,492.0,281.0,85.0
52736,Jacks Peak East Vegetation Project,R3,3.0,30801.0,Smokey Bear Ranger District (11030801),10/23/2017,2017-12-11,2018.0,2018-03-02,2018.0,DM,0.0,0.0,0.0,81.0,0.0,0.0,1.0,2018-03-02,3.0,2019-01-01,2019-09-27,269.0,0.75,2018-09-27,2019-09-27,2018.0,2019.0,2018.0,2019.0,2019.0,2019.0,1.0,-82.5,1289.0,959.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Range Forage Improvement,Thinning for Hazardous Fuels Reduction,2.0,0.5623351446188083,0.8112781244591328,2.0,0.5623351446188083,0.8112781244591328,655.0,574.0,305.0,209.0
52737,Silviculture/WSI Treatments FY18,R8,8.0,80903.0,Cold Springs Ranger District (11080903),10/23/2017,2017-10-27,2018.0,2018-01-02,2018.0,DM,0.0,0.0,0.0,67.0,0.0,0.0,1.0,2018-01-02,8.0,2018-02-14,2018-08-18,185.0,0.8888888888888888,2018-02-14,2018-07-20,2018.0,2018.0,2009.0,2024.0,2018.0,2018.0,15.0,0.0,329.0,289.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.125,1.125,Site Preparation for Natural Regeneration - Burning,Tree Release and Weed,1.0,-0.0,,3.0,0.6837389058487535,0.6223659728744494,295.0,228.0,43.0,43.0
52739,Ski Apache Vegetation Restoration Project,R3,3.0,30801.0,Smokey Bear Ranger District (11030801),10/23/2017,2018-01-03,2018.0,2018-07-17,2018.0,DN,0.0,0.0,0.0,195.0,1.0,0.0,0.0,2018-07-17,3.0,2019-09-01,2019-09-01,0.0,1.0,2019-09-01,2019-09-01,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,0.0,0.0,2872.0,2872.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Recreation Removal of hazard trees and snags - Area,Patch Clearcut (EA/RH/FH),3.0,1.0397207708399179,0.946394630357186,1.0,-0.0,,606.0,411.0,411.0,411.0
52741,Prescribed Burning Program: Hazardous Fuel Reduction & Ecosystem Restoration Project,R8,8.0,80705.0,Chickasawhay Ranger District (11080705),11/02/2017,2017-10-30,2018.0,2018-09-20,2018.0,DN,0.0,0.0,0.0,325.0,1.0,0.0,0.0,2018-09-20,8.0,2019-03-06,2022-04-27,1148.0,0.4604651162790698,2019-03-06,2022-04-27,2019.0,2022.0,2012.0,2028.0,2019.0,2022.0,16.0,-66.27272727272727,206385.0,87898.0,215.0,209.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.1111111111111111,0.1111111111111111,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,2.0,0.1273895840531799,0.18378432117443044,106.0,4.446864601811539,0.9535590606138785,1640.0,1315.0,167.0,167.0
52765,NZ Reforestation and Maintenance,R8,8.0,80802.0,North River Ranger District (11080802),10/26/2017,2017-12-15,2018.0,2018-03-07,2018.0,DM,0.0,0.0,0.0,82.0,0.0,0.0,1.0,2018-03-07,8.0,2019-09-10,2021-11-22,804.0,0.6086956521739131,2019-09-10,2021-11-22,2019.0,2022.0,2019.0,2022.0,2019.0,2022.0,3.0,0.0,302.0,197.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Precommercial Thin,Reforestation Enhancement Maintenance,1.0,-0.0,,2.0,0.39830711380528416,0.5746356978376794,1438.0,1356.0,552.0,552.0
52767,Cajon Pass Ignition Reduction 2017,R5,5.0,51253.0,Cajon Ranger District (11051253),10/26/2017,2017-07-25,2017.0,2018-04-20,2018.0,DM,0.0,0.0,0.0,269.0,1.0,0.0,0.0,2018-04-20,5.0,2020-08-21,2020-08-21,0.0,0.5,2020-08-21,2020-08-21,2020.0,2020.0,2020.0,2021.0,2020.0,2020.0,1.0,0.0,29.5,13.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fuel Break,Fuel Break,1.0,-0.0,,1.0,-0.0,,1123.0,854.0,854.0,854.0
52768,Powell Creek,R8,8.0,80907.0,Mena Ranger District (11080907),10/26/2017,2017-11-06,2018.0,2018-07-13,2018.0,DN,0.0,0.0,0.0,249.0,1.0,1.0,1.0,2018-07-13,8.0,2018-09-11,2021-06-30,1023.0,0.058365758754863814,2018-07-18,2022-01-04,2018.0,2022.0,2018.0,2036.0,2018.0,2021.0,18.0,-0.0032258064516129063,8068.199999999999,599.0,257.0,2.0,1.0,0.0,204.0,0.0,48.0,2.0,0.0,0.0,5.0,0.0,0.0,Site Preparation for Natural Regeneration - Chemical,Wildlife Habitat Prescribed fire,5.0,0.5938748553619955,0.3689951943929444,14.0,1.7916939815248516,0.6789143840941334,1332.0,1083.0,60.0,5.0
52773,PH Salvage,R6,6.0,61801.0,McKenzie River Ranger District (11061801),10/27/2017,2017-10-17,2018.0,2017-12-06,2018.0,DM,0.0,0.0,0.0,50.0,0.0,1.0,0.0,2017-12-06,6.0,2018-03-16,2021-07-19,1221.0,0.5833333333333334,2018-01-12,2021-07-19,2018.0,2021.0,2018.0,2025.0,2018.0,2021.0,7.0,0.0,45.4,25.2,12.0,3.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.42857142857142855,0.42857142857142855,Plant Trees,Watershed Resource Non-Structural Improvements Erosion Cont,5.0,1.4241299173467734,0.8848616689990428,2.0,0.45056120886630463,0.6500224216483541,1371.0,1321.0,100.0,37.0
52774,McK Danger Tree Removal (DTR),R6,6.0,61801.0,McKenzie River Ranger District (11061801),10/27/2017,2017-10-17,2018.0,2017-12-11,2018.0,DM,0.0,0.0,0.0,55.0,1.0,1.0,0.0,2017-12-11,6.0,2018-09-01,2021-09-30,1125.0,1.0,2018-09-01,2021-09-30,2018.0,2021.0,2018.0,2021.0,2018.0,2021.0,3.0,0.0,25.1,25.1,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.2,0.2,Fuel Inventory,"Pollinator habitat improved, restored or maintained",3.0,0.9502705392332347,0.8649735207179272,1.0,-0.0,,1444.0,1389.0,264.0,264.0
52778,Holston Hunter Farm Bill Project,R8,8.0,81103.0,Croatan Ranger District (11081103),10/30/2017,2017-10-03,2018.0,2018-04-13,2018.0,DM,0.0,0.0,0.0,192.0,0.0,0.0,1.0,2018-04-13,8.0,2019-03-14,2022-02-23,1077.0,0.2727272727272727,2018-10-05,2022-02-23,2019.0,2022.0,2018.0,2027.0,2019.0,2022.0,9.0,0.0,7332.200000000001,2346.8,286.0,0.0,0.0,0.0,273.0,0.0,13.0,0.0,0.0,0.0,2.0,0.12359550561797752,0.0,Plant Trees,Plantation Survival Survey,2.0,0.18490739916777568,0.26676498780302604,40.0,3.4983641783239,0.9483541606171033,1604.0,1412.0,335.0,175.0
